Name,Z,Radius_Avg,Radius_SD,Radius_Min,Radius_Max,FitRadius_Avg,FitRadius_SD,FitRadius_Min,FitRadius_Max,AxisOffsetX,AxisOffsetY,AxisOffsetR,AxisOffsetPhi,AxisTilt,AxisCurvature,MajorSemiaxis,MinorSemiaxis,Eccentricity,EllipseRotation,SurfaceCoverage_Photoresist_Avg,SurfaceCoverage_Silicon_Avg,SurfaceCoverage_SiFx_Avg,Thickness_Silicon_Avg,Thickness_SiFx_Avg
shape_analysis,0.2885,0.0472969,0.00113423,0.0460619,0.0493556,0.0472969,0.00113423,0.0460619,0.0493556,0,0,0,0,0,0,0.0473645,0.0473645,6.98565e-17,270,1,0,0,0,0
shape_analysis,0.2895,0.0472969,0.00113423,0.0460619,0.0493556,0.0472969,0.00113423,0.0460619,0.0493556,0,0,0,0,0,0,0.0473645,0.0473645,6.98565e-17,270,1,0,0,0,0
shape_analysis,0.2905,0.0472969,0.00113423,0.0460619,0.0493556,0.0472969,0.00113423,0.0460619,0.0493556,0,0,0,0,0,3.79495e-15,0.0473645,0.0473645,6.98565e-17,270,1,0,0,0,0
shape_analysis,0.2915,0.0472969,0.00113423,0.0460619,0.0493556,0.0472969,0.00113423,0.0460619,0.0493556,0,0,0,0,0,5.69121e-14,0.0473645,0.0473645,6.98565e-17,270,1,0,0,0,0
shape_analysis,0.2925,0.0472969,0.00113423,0.0460619,0.0493556,0.0472969,0.00113423,0.0460619,0.0493556,0,0,0,0,0,1.35571e-13,0.0473645,0.0473645,6.98565e-17,270,1,0,0,0,0
shape_analysis,0.2935,0.0472969,0.00113423,0.0460619,0.0493556,0.0472969,0.00113423,0.0460619,0.0493556,0,0,0,0,0,2.72114e-13,0.0473645,0.0473645,6.98565e-17,270,1,0,0,0,0
shape_analysis,0.2945,0.0472969,0.00113423,0.0460619,0.0493556,0.0472969,0.00113423,0.0460619,0.0493556,0,0,0,0,0,7.09494e-13,0.0473645,0.0473645,6.98565e-17,270,1,0,0,0,0
shape_analysis,0.2955,0.0472969,0.00113423,0.0460619,0.0493556,0.0472969,0.00113423,0.0460619,0.0493556,0,0,0,0,5.68434e-14,1.46444e-12,0.0473645,0.0473645,6.98565e-17,270,1,0,0,0,0
shape_analysis,0.2965,0.0472968,0.00113425,0.0460619,0.0493556,0.0472968,0.00113425,0.0460619,0.0493556,0,0,0,0,5.68434e-14,2.34627e-12,0.0473645,0.0473645,5.35542e-07,270,1,0,0,0,0
shape_analysis,0.2975,0.0472965,0.0011346,0.0460619,0.0493556,0.0472965,0.0011346,0.0460619,0.0493556,0,0,0,0,1.7053e-13,4.35948e-12,0.0473642,0.0473642,1.03463e-06,360,1,0,0,0,0
shape_analysis,0.2985,0.0421485,0.00959938,0.0173925,0.0493541,0.0421485,0.00959938,0.0173925,0.0493541,0,8.53864e-19,8.53864e-19,90,7.95808e-13,0,0.0497905,0.0430499,0.0726048,270,1,0,0,0,0
shape_analysis,0.2995,0.0331156,0.0118425,0.00212132,0.0500178,0.0331156,0.0118425,0.00212132,0.0500178,-1.24025e-17,-4.46678e-18,1.31824e-17,199.806,7.95808e-13,0,0.0419496,0.0388604,0.0382277,0,1,0,0,0,0

